-15.13   7.411536257e-08
-15.11486243   7.449524019e-08
-15.09972486   7.483511585e-08
-15.08458729   7.514182388e-08
-15.06944972   7.542469689e-08
-15.05431216   7.569400216e-08
-15.03917459   7.595963613e-08
-15.02403702   7.623032353e-08
-15.00889945   7.65132616e-08
-14.99376188   7.681407376e-08
-14.97862431   7.71369358e-08
-14.96348674   7.748477409e-08
-14.94834917   7.78594814e-08
-14.93321161   7.826211853e-08
-14.91807404   7.869309278e-08
-14.90293647   7.915230778e-08
-14.8877989   7.96392885e-08
-14.87266133   8.015328177e-08
-14.85752376   8.069333832e-08
-14.84238619   8.125837697e-08
-14.82724862   8.18472363e-08
-14.81211106   8.245871374e-08
-14.79697349   8.309159689e-08
-14.78183592   8.374468595e-08
-14.76669835   8.441681156e-08
-14.75156078   8.510684641e-08
-14.73642321   8.581371452e-08
-14.72128564   8.653639594e-08
-14.70614807   8.727393064e-08
-14.69101051   8.802541908e-08
-14.67587294   8.879002281e-08
-14.66073537   8.956696264e-08
-14.6455978   9.035551744e-08
-14.63046023   9.115502098e-08
-14.61532266   9.196485983e-08
-14.60018509   9.278446967e-08
-14.58504752   9.361333281e-08
-14.56990995   9.445097431e-08
-14.55477239   9.529695963e-08
-14.53963482   9.615089077e-08
-14.52449725   9.701240414e-08
-14.50935968   9.788116694e-08
-14.49422211   9.875687531e-08
-14.47908454   9.963925109e-08
-14.46394697   1.005280402e-07
-14.4488094   1.014230097e-07
-14.43367184   1.023239467e-07
-14.41853427   1.032306555e-07
-14.4033967   1.041429569e-07
-14.38825913   1.050606856e-07
-14.37312156   1.059836898e-07
-14.35798399   1.06911829e-07
-14.34284642   1.078449734e-07
-14.32770885   1.087830025e-07
-14.31257129   1.097258043e-07
-14.29743372   1.106732741e-07
-14.28229615   1.116253143e-07
-14.26715858   1.125818327e-07
-14.25202101   1.13542743e-07
-14.23688344   1.145079631e-07
-14.22174587   1.154774153e-07
-14.2066083   1.164510253e-07
-14.19147074   1.174287223e-07
-14.17633317   1.18410438e-07
-14.1611956   1.193961069e-07
-14.14605803   1.203856652e-07
-14.13092046   1.213790514e-07
-14.11578289   1.223762053e-07
-14.10064532   1.233770686e-07
-14.08550775   1.243815846e-07
-14.07037019   1.253896994e-07
-14.05523262   1.264013622e-07
-14.04009505   1.274165284e-07
-14.02495748   1.284351581e-07
-14.00981991   1.294572085e-07
-13.99468234   1.304826152e-07
-13.97954477   1.315112899e-07
-13.9644072   1.325431476e-07
-13.94926963   1.335781275e-07
-13.93413207   1.346161835e-07
-13.9189945   1.356572715e-07
-13.90385693   1.367013439e-07
-13.88871936   1.377483503e-07
-13.87358179   1.387982376e-07
-13.85844422   1.398509522e-07
-13.84330665   1.409064389e-07
-13.82816908   1.419646427e-07
-13.81303152   1.430255076e-07
-13.79789395   1.440889781e-07
-13.78275638   1.451549977e-07
-13.76761881   1.462235106e-07
-13.75248124   1.472944603e-07
-13.73734367   1.483677907e-07
-13.7222061   1.494434454e-07
-13.70706853   1.505213687e-07
-13.69193097   1.516015043e-07
-13.6767934   1.526837971e-07
-13.66165583   1.537681917e-07
-13.64651826   1.548546337e-07
-13.63138069   1.559430688e-07
