-15.13		0.9331622399	0.0001891662223	
-15.11486243		0.9332168546	0.0001899678272	
-15.09972486		0.9332741987	0.0001907751805	
-15.08458729		0.9333343069	0.0001915883746	
-15.06944972		0.9333972136	0.000192407503	
-15.05431216		0.9334629535	0.0001932326614	
-15.03917459		0.9335315611	0.0001940639467	
-15.02403702		0.9336030708	0.0001949014578	
-15.00889945		0.9336775173	0.0001957452952	
-14.99376188		0.9337549348	0.0001965955612	
-14.97862431		0.9338353579	0.0001974523598	
-14.96348674		0.9339188207	0.000198315797	
-14.94834917		0.9340053577	0.0001991859806	
-14.93321161		0.9340950029	0.0002000630203	
-14.91807404		0.9341877903	0.0002009470277	
-14.90293647		0.9342837539	0.0002018381166	
-14.8877989		0.9343829275	0.0002027364027	
-14.87266133		0.9344853446	0.0002036420039	
-14.85752376		0.9345910387	0.0002045550401	
-14.84238619		0.9347000429	0.0002054756337	
-14.82724862		0.9348123903	0.000206403909	
-14.81211106		0.9349281134	0.000207339993	
-14.79697349		0.9350472448	0.0002082840149	
-14.78183592		0.9351698165	0.0002092361063	
-14.76669835		0.9352958602	0.0002101964016	
-14.75156078		0.9354254072	0.0002111650375	
-14.73642321		0.9355584884	0.0002121421537	
-14.72128564		0.9356951341	0.0002131278924	
-14.70614807		0.9358353742	0.0002141223989	
-14.69101051		0.9359792381	0.0002151258211	
-14.67587294		0.9361267543	0.0002161383103	
-14.66073537		0.9362779508	0.0002171600206	
-14.6455978		0.936432855	0.0002181911096	
-14.63046023		0.9365914932	0.0002192317381	
-14.61532266		0.9367538911	0.0002202820702	
-14.60018509		0.9369200733	0.0002213422738	
-14.58504752		0.9370900637	0.0002224125203	
-14.56990995		0.9372638847	0.0002234929848	
-14.55477239		0.937441558	0.0002245838464	
-14.53963482		0.9376231039	0.0002256852881	
-14.52449725		0.9378085413	0.0002267974973	
-14.50935968		0.9379978879	0.0002279206655	
-14.49422211		0.93819116	0.0002290549884	
-14.47908454		0.938388372	0.0002302006666	
-14.46394697		0.9385895371	0.0002313579053	
-14.4488094		0.9387946665	0.0002325269144	
-14.43367184		0.9390037696	0.0002337079089	
-14.41853427		0.9392168539	0.0002349011091	
-14.4033967		0.9394339248	0.0002361067402	
-14.38825913		0.9396549856	0.0002373250334	
-14.37312156		0.9398800374	0.000238556225	
-14.35798399		0.9401090789	0.0002398005575	
-14.34284642		0.9403421064	0.0002410582792	
-14.32770885		0.9405791134	0.0002423296447	
-14.31257129		0.940820091	0.0002436149145	
-14.29743372		0.9410650273	0.0002449143562	
-14.28229615		0.9413139076	0.0002462282435	
-14.26715858		0.9415667142	0.0002475568575	
-14.25202101		0.9418234261	0.0002489004859	
-14.23688344		0.9420840192	0.0002502594237	
-14.22174587		0.9423484662	0.0002516339737	
-14.2066083		0.9426167361	0.0002530244457	
-14.19147074		0.9428887944	0.0002544311578	
-14.17633317		0.9431646032	0.0002558544357	
-14.1611956		0.9434441207	0.0002572946135	
-14.14605803		0.9437273011	0.0002587520335	
-14.13092046		0.9440140951	0.0002602270466	
-14.11578289		0.9443044491	0.0002617200125	
-14.10064532		0.9445983057	0.0002632312995	
-14.08550775		0.9448956033	0.0002647612853	
-14.07037019		0.9451962762	0.0002663103568	
-14.05523262		0.9455002543	0.0002678789102	
-14.04009505		0.9458074636	0.0002694673514	
-14.02495748		0.9461178257	0.0002710760962	
-14.00981991		0.9464312579	0.0002727055704	
-13.99468234		0.9467476734	0.0002743562097	
-13.97954477		0.9470669809	0.0002760284604	
-13.9644072		0.947389085	0.0002777227794	
-13.94926963		0.9477138863	0.0002794396339	
-13.93413207		0.9480412809	0.0002811795024	
-13.9189945		0.9483711611	0.0002829428742	
-13.90385693		0.9487034151	0.0002847302499	
-13.88871936		0.949037927	0.0002865421415	
-13.87358179		0.9493745775	0.0002883790726	
-13.85844422		0.949713243	0.0002902415786	
-13.84330665		0.950053797	0.0002921302067	
-13.82816908		0.950396109	0.0002940455166	
-13.81303152		0.9507400455	0.0002959880802	
-13.79789395		0.9510854699	0.0002979584819	
-13.78275638		0.9514322426	0.0002999573191	
-13.76761881		0.9517802213	0.0003019852023	
-13.75248124		0.9521292611	0.0003040427552	
-13.73734367		0.9524792149	0.0003061306152	
-13.7222061		0.9528299335	0.0003082494337	
-13.70706853		0.9531812659	0.0003103998763	
-13.69193097		0.9535330594	0.0003125826234	
-13.6767934		0.95388516	0.0003147983702	
-13.66165583		0.9542374128	0.0003170478277	
-13.64651826		0.9545896618	0.0003193317228	
-13.63138069		0.9549417508	0.0003216507991	
-13.61624312		0.9552935231	0.0003240058172	
-13.60110555		0.9556448223	0.0003263975562	
-13.58596798		0.9559954922	0.0003288268134	
-13.57083042		0.9563453772	0.0003312944062	
-13.55569285		0.9566943227	0.0003338011728	
-13.54055528		0.9570421754	0.000336347973	
-13.52541771		0.9573887833	0.0003389356902	
-13.51028014		0.9577339965	0.0003415652322	
-13.49514257		0.958077667	0.0003442375329	
-13.480005		0.9584196492	0.0003469535536	
-13.46486743		0.9587598001	0.0003497142848	
-13.44972986		0.9590979795	0.0003525207466	
-13.4345923		0.9594340501	0.000355373989	
-13.41945473		0.9597678774	0.0003582750912	
-13.40431716		0.9600993298	0.0003612251581	
-13.38917959		0.9604282782	0.0003642253145	
-13.37404202		0.9607545954	0.0003672766964	
