-15.13   4.372597006e-08
-15.11486243   4.404296648e-08
-15.09972486   4.436170428e-08
-15.08458729   4.468218061e-08
-15.06944972   4.500439229e-08
-15.05431216   4.532833576e-08
-15.03917459   4.565400711e-08
-15.02403702   4.598140205e-08
-15.00889945   4.631051588e-08
-14.99376188   4.664134349e-08
-14.97862431   4.697387933e-08
-14.96348674   4.730811742e-08
-14.94834917   4.764405129e-08
-14.93321161   4.798167402e-08
-14.91807404   4.832097816e-08
-14.90293647   4.866195576e-08
-14.8877989   4.900459834e-08
-14.87266133   4.934889687e-08
-14.85752376   4.969484172e-08
-14.84238619   5.004242272e-08
-14.82724862   5.039162904e-08
-14.81211106   5.074244926e-08
-14.79697349   5.10948713e-08
-14.78183592   5.14488824e-08
-14.76669835   5.180446913e-08
-14.75156078   5.216161734e-08
-14.73642321   5.252031215e-08
-14.72128564   5.288053792e-08
-14.70614807   5.324227825e-08
-14.69101051   5.360551594e-08
-14.67587294   5.397023296e-08
-14.66073537   5.433641046e-08
-14.6455978   5.47040287e-08
-14.63046023   5.507306709e-08
-14.61532266   5.544350412e-08
-14.60018509   5.581531735e-08
-14.58504752   5.618848339e-08
-14.56990995   5.656297791e-08
-14.55477239   5.693877556e-08
-14.53963482   5.731585002e-08
-14.52449725   5.769417393e-08
-14.50935968   5.807371891e-08
-14.49422211   5.845445549e-08
-14.47908454   5.883635319e-08
-14.46394697   5.921938042e-08
-14.4488094   5.96035045e-08
-14.43367184   5.998869169e-08
-14.41853427   6.037490711e-08
-14.4033967   6.07621148e-08
-14.38825913   6.115027771e-08
-14.37312156   6.153935766e-08
-14.35798399   6.192931541e-08
-14.34284642   6.232011061e-08
-14.32770885   6.271170184e-08
-14.31257129   6.310404666e-08
-14.29743372   6.349710156e-08
-14.28229615   6.389082205e-08
-14.26715858   6.428516266e-08
-14.25202101   6.468007699e-08
-14.23688344   6.507551773e-08
-14.22174587   6.547143675e-08
-14.2066083   6.586778512e-08
-14.19147074   6.626451318e-08
-14.17633317   6.666157063e-08
-14.1611956   6.705890657e-08
-14.14605803   6.745646961e-08
-14.13092046   6.785420797e-08
-14.11578289   6.825206956e-08
-14.10064532   6.865000211e-08
-14.08550775   6.904795328e-08
-14.07037019   6.944587079e-08
-14.05523262   6.984370256e-08
-14.04009505   7.024139688e-08
-14.02495748   7.063890255e-08
-14.00981991   7.103616906e-08
-13.99468234   7.143314679e-08
-13.97954477   7.182978719e-08
-13.9644072   7.222604301e-08
-13.94926963   7.262186849e-08
-13.93413207   7.301721964e-08
-13.9189945   7.341205445e-08
-13.90385693   7.380633318e-08
-13.88871936   7.420001865e-08
-13.87358179   7.459307647e-08
-13.85844422   7.498547542e-08
-13.84330665   7.537718774e-08
-13.82816908   7.576818944e-08
-13.81303152   7.615846071e-08
-13.79789395   7.654798623e-08
-13.78275638   7.693675562e-08
-13.76761881   7.732476376e-08
-13.75248124   7.771201128e-08
-13.73734367   7.809850499e-08
-13.7222061   7.848425829e-08
-13.70706853   7.886929172e-08
-13.69193097   7.925363342e-08
-13.6767934   7.963731967e-08
-13.66165583   8.002039547e-08
-13.64651826   8.040291513e-08
-13.63138069   8.078494286e-08
-13.61624312   8.116655351e-08
-13.60110555   8.154783328e-08
-13.58596798   8.192888047e-08
-13.57083042   8.23098064e-08
-13.55569285   8.269073633e-08
-13.54055528   8.307181051e-08
-13.52541771   8.345318543e-08
-13.51028014   8.383503512e-08
-13.49514257   8.421755275e-08
-13.480005   8.460095244e-08
-13.46486743   8.498547143e-08
-13.44972986   8.537137267e-08
-13.4345923   8.57589479e-08
-13.41945473   8.614852149e-08
-13.40431716   8.654045522e-08
-13.38917959   8.693515414e-08
-13.37404202   8.73330742e-08
-13.35890445   8.77347319e-08
-13.34376688   8.814071687e-08
-13.32862931   8.855170839e-08
-13.31349175   8.89684971e-08
-13.29835418   8.939201391e-08
-13.28321661   8.982336831e-08
-13.26807904   9.026389882e-08
-13.25294147   9.071523769e-08
-13.2378039   9.117938944e-08
-13.22266633   9.165881335e-08
-13.20752876   9.21564764e-08
-13.1923912   9.267578703e-08
-13.17725363   9.322020941e-08
-13.16211606   9.379220317e-08
-13.14697849   9.43911365e-08
-13.13184092   9.501066387e-08
-13.11670335   9.563847438e-08
-13.10156578   9.626285237e-08
-13.08642821   9.68841864e-08
-13.07129065   9.751947977e-08
-13.05615308   9.819402906e-08
-13.04101551   9.892970014e-08
-13.02587794   9.973774318e-08
-13.01074037   1.006145439e-07
-12.9956028   1.015383723e-07
-12.98046523   1.024708554e-07
-12.96532766   1.033688346e-07
-12.9501901   1.04206708e-07
-12.93505253   1.049976201e-07
-12.91991496   1.05792972e-07
-12.90477739   1.066566042e-07
-12.88963982   1.076359485e-07
-12.87450225   1.087461845e-07
-12.85936468   1.099653295e-07
