-15.13		-0.08270590024	-0.0007008874497	5.980443352e-20	0.001321690894	
-15.11486243		-0.0828354745	-0.0007060858254	-1.443547331e-19	0.001331734778	
-15.09972486		-0.08296550988	-0.0007113250232	1.589526077e-22	0.001341859395	
-15.08458729		-0.08309600918	-0.0007166048056	-1.150256651e-19	0.001352064352	
-15.06944972		-0.08322697525	-0.0007219249343	9.520416827e-20	0.001362349257	
-15.05431216		-0.08335841098	-0.0007272851707	-3.746720694e-20	0.001372713717	
-15.03917459		-0.08349031933	-0.0007326852777	1.028259256e-19	0.001383157344	
-15.02403702		-0.0836227033	-0.0007381250203	5.957136787e-20	0.001393679758	
-15.00889945		-0.08375556594	-0.0007436041671	-3.38585575e-20	0.001404280584	
-14.99376188		-0.08388891034	-0.0007491224912	6.421742297e-20	0.001414959461	
-14.97862431		-0.08402273967	-0.0007546797709	-1.611444633e-20	0.001425716038	
-14.96348674		-0.08415705711	-0.0007602757914	4.429050831e-20	0.001436549977	
-14.94834917		-0.08429186592	-0.0007659103451	5.033853437e-21	0.001447460958	
-14.93321161		-0.0844271694	-0.0007715832329	8.834763135e-20	0.001458448678	
-14.91807404		-0.08456297091	-0.0007772942647	2.743893807e-20	0.001469512852	
-14.90293647		-0.08469927385	-0.0007830432608	-7.684370193e-20	0.001480653217	
-14.8877989		-0.08483608166	-0.0007888300521	1.198441867e-19	0.001491869532	
-14.87266133		-0.08497339786	-0.0007946544812	-2.500648683e-22	0.001503161579	
-14.85752376		-0.08511122599	-0.000800516403	1.3627852e-19	0.001514529166	
-14.84238619		-0.08524956966	-0.0008064156851	-1.550178286e-19	0.001525972126	
-14.82724862		-0.08538843251	-0.0008123522087	3.747341865e-20	0.001537490318	
-14.81211106		-0.08552781824	-0.0008183258691	-4.388293575e-21	0.001549083632	
-14.79697349		-0.08566773061	-0.000824336576	1.123224987e-20	0.001560751985	
-14.78183592		-0.08580817341	-0.000830384254	-8.287170464e-23	0.001572495324	
-14.76669835		-0.08594915047	-0.000836468843	-3.866224796e-20	0.001584313626	
-14.75156078		-0.08609066571	-0.0008425902987	2.715868395e-21	0.001596206901	
-14.73642321		-0.08623272305	-0.0008487485926	3.761537238e-20	0.001608175188	
-14.72128564		-0.08637532648	-0.0008549437123	-1.244072884e-19	0.001620218559	
-14.70614807		-0.08651848004	-0.000861175662	6.772767677e-20	0.001632337119	
-14.69101051		-0.08666218781	-0.0008674444624	6.718747743e-20	0.001644531006	
-14.67587294		-0.08680645392	-0.0008737501507	-2.312411241e-20	0.00165680039	
-14.66073537		-0.08695128254	-0.000880092781	-1.040434885e-19	0.001669145474	
-14.6455978		-0.0870966779	-0.0008864724242	5.817021841e-20	0.001681566493	
-14.63046023		-0.08724264428	-0.000892889168	-1.012849046e-21	0.001694063718	
-14.61532266		-0.08738918598	-0.0008993431168	-5.55323421e-22	0.001706637451	
-14.60018509		-0.08753630737	-0.0009058343918	4.814373486e-20	0.001719288028	
-14.58504752		-0.08768401286	-0.0009123631311	6.561801336e-20	0.001732015815	
-14.56990995		-0.08783230691	-0.0009189294889	-2.477971311e-20	0.001744821214	
-14.55477239		-0.08798119402	-0.0009255336364	-5.698923075e-20	0.001757704657	
-14.53963482		-0.08813067875	-0.0009321757608	-5.74280144e-20	0.001770666611	
-14.52449725		-0.0882807657	-0.0009388560655	7.525391496e-20	0.001783707571	
-14.50935968		-0.08843145951	-0.00094557477	-1.066102747e-21	0.001796828065	
-14.49422211		-0.08858276488	-0.0009523321097	-1.139255546e-19	0.001810028654	
-14.47908454		-0.08873468656	-0.0009591283355	3.799059181e-22	0.001823309926	
-14.46394697		-0.08888722935	-0.0009659637138	1.612288602e-19	0.001836672502	
-14.4488094		-0.08904039807	-0.0009728385262	1.359226763e-19	0.001850117033	
-14.43367184		-0.08919419763	-0.0009797530695	-2.293444447e-20	0.001863644198	
-14.41853427		-0.08934863298	-0.0009867076553	1.143415049e-19	0.001877254707	
-14.4033967		-0.0895037091	-0.0009937026098	2.773091693e-19	0.001890949297	
-14.38825913		-0.08965943104	-0.001000738274	2.142890398e-20	0.001904728735	
-14.37312156		-0.0898158039	-0.001007815002	-7.897611885e-20	0.001918593815	
-14.35798399		-0.08997283284	-0.001014933164	-3.048260592e-19	0.00193254536	
-14.34284642		-0.09013052306	-0.001022093143	1.063513046e-19	0.00194658422	
-14.32770885		-0.09028887981	-0.001029295336	-3.48577509e-20	0.001960711271	
-14.31257129		-0.09044790843	-0.001036540152	-2.304547024e-22	0.001974927419	
-14.29743372		-0.09060761427	-0.001043828017	2.044761967e-20	0.001989233593	
-14.28229615		-0.09076800278	-0.001051159369	2.751736956e-19	0.002003630752	
-14.26715858		-0.09092907943	-0.001058534657	1.499751709e-19	0.002018119879	
-14.25202101		-0.09109084978	-0.001065954346	1.318066995e-19	0.002032701985	
-14.23688344		-0.09125331944	-0.001073418914	-5.764483381e-20	0.002047378106	
-14.22174587		-0.09141649407	-0.001080928851	1.701725728e-19	0.002062149305	
-14.2066083		-0.0915803794	-0.001088484661	-1.304563492e-19	0.002077016672	
-14.19147074		-0.09174498124	-0.001096086862	9.364690335e-20	0.002091981321	
-14.17633317		-0.09191030544	-0.001103735985	-2.070499386e-19	0.002107044395	
-14.1611956		-0.09207635794	-0.001111432572	5.509738893e-20	0.002122207062	
-14.14605803		-0.09224314472	-0.001119177181	-3.766144409e-20	0.002137470518	
-14.13092046		-0.09241067186	-0.001126970384	7.428896499e-20	0.002152835986	
-14.11578289		-0.09257894548	-0.001134812765	-2.251551983e-19	0.002168304714	
-14.10064532		-0.09274797179	-0.001142704923	-5.568646722e-20	0.00218387798	
-14.08550775		-0.09291775707	-0.00115064747	-3.830465467e-20	0.002199557087	
-14.07037019		-0.09308830768	-0.001158641036	-3.549562054e-22	0.002215343365	
-14.05523262		-0.09325963004	-0.00116668626	-1.122731037e-19	0.002231238166	
-14.04009505		-0.09343173066	-0.001174783802	-1.668066973e-19	0.002247242862	
-14.02495748		-0.09360461613	-0.001182934333	7.057380355e-20	0.002263358846	
-14.00981991		-0.09377829311	-0.001191138543	-1.118593223e-19	0.002279587552	
-13.99468234		-0.09395276835	-0.001199397135	5.57820982e-20	0.002295930493	
-13.97954477		-0.09412804868	-0.001207710831	3.344846817e-19	0.00231238927	
-13.9644072		-0.09430414103	-0.001216080369	-9.742583061e-20	0.002328965504	
-13.94926963		-0.09448105239	-0.001224506506	3.790023874e-19	0.002345660803	
-13.93413207		-0.09465878986	-0.001232990015	5.498048307e-20	0.002362476776	
-13.9189945		-0.09483736063	-0.001241531691	-2.363133492e-20	0.002379415068	
-13.90385693		-0.09501677197	-0.001250132346	2.094205121e-19	0.002396477369	
-13.88871936		-0.09519703125	-0.001258792811	-1.108521992e-22	0.002413665418	
-13.87358179		-0.09537814594	-0.001267513942	-3.206501519e-20	0.002430980998	
-13.85844422		-0.09556012361	-0.001276296612	-4.069437859e-20	0.00244842594	
-13.84330665		-0.09574297191	-0.001285141719	4.476198146e-19	0.002466002119	
-13.82816908		-0.09592669863	-0.001294050184	-3.891145309e-20	0.002483711457	
-13.81303152		-0.09611131163	-0.001303022951	2.620807446e-19	0.002501555927	
-13.79789395		-0.09629681889	-0.001312060991	7.221967594e-20	0.002519537551	
