-15.13   2.470390224e-07
-15.11486243   2.488772399e-07
-15.09972486   2.50726634e-07
-15.08458729   2.525871861e-07
-15.06944972   2.544588752e-07
-15.05431216   2.563416778e-07
-15.03917459   2.58235568e-07
-15.02403702   2.601405171e-07
-15.00889945   2.620564942e-07
-14.99376188   2.639834652e-07
-14.97862431   2.659213938e-07
-14.96348674   2.678702405e-07
-14.94834917   2.698299632e-07
-14.93321161   2.718005165e-07
-14.91807404   2.737818524e-07
-14.90293647   2.757739195e-07
-14.8877989   2.777766636e-07
-14.87266133   2.797900268e-07
-14.85752376   2.818139483e-07
-14.84238619   2.838483638e-07
-14.82724862   2.858932054e-07
-14.81211106   2.87948402e-07
-14.79697349   2.900138787e-07
-14.78183592   2.920895568e-07
-14.76669835   2.94175354e-07
-14.75156078   2.962711842e-07
-14.73642321   2.983769572e-07
-14.72128564   3.004925789e-07
-14.70614807   3.026179511e-07
-14.69101051   3.047529714e-07
-14.67587294   3.068975329e-07
-14.66073537   3.090515246e-07
-14.6455978   3.11214831e-07
-14.63046023   3.133873319e-07
-14.61532266   3.155689026e-07
-14.60018509   3.177594133e-07
-14.58504752   3.199587298e-07
-14.56990995   3.221667127e-07
-14.55477239   3.243832174e-07
-14.53963482   3.266080944e-07
-14.52449725   3.288411887e-07
-14.50935968   3.310823401e-07
-14.49422211   3.333313827e-07
-14.47908454   3.355881452e-07
-14.46394697   3.378524504e-07
-14.4488094   3.401241156e-07
-14.43367184   3.424029516e-07
-14.41853427   3.446887638e-07
-14.4033967   3.46981351e-07
-14.38825913   3.49280506e-07
-14.37312156   3.515860149e-07
-14.35798399   3.538976577e-07
-14.34284642   3.562152075e-07
-14.32770885   3.585384309e-07
-14.31257129   3.608670877e-07
-14.29743372   3.632009308e-07
-14.28229615   3.655397058e-07
-14.26715858   3.678831518e-07
-14.25202101   3.702310002e-07
-14.23688344   3.725829754e-07
-14.22174587   3.749387944e-07
-14.2066083   3.772981671e-07
-14.19147074   3.796607955e-07
-14.17633317   3.820263744e-07
-14.1611956   3.843945911e-07
-14.14605803   3.867651253e-07
-14.13092046   3.891376492e-07
-14.11578289   3.915118276e-07
-14.10064532   3.938873176e-07
-14.08550775   3.962637691e-07
-14.07037019   3.986408248e-07
-14.05523262   4.010181201e-07
-14.04009505   4.033952833e-07
-14.02495748   4.057719363e-07
-14.00981991   4.081476941e-07
-13.99468234   4.105221657e-07
-13.97954477   4.128949544e-07
-13.9644072   4.152656579e-07
-13.94926963   4.176338694e-07
-13.93413207   4.199991777e-07
-13.9189945   4.223611686e-07
-13.90385693   4.247194252e-07
-13.88871936   4.270735292e-07
-13.87358179   4.294230625e-07
-13.85844422   4.317676081e-07
-13.84330665   4.341067523e-07
-13.82816908   4.364400867e-07
-13.81303152   4.387672104e-07
-13.79789395   4.410877332e-07
-13.78275638   4.434012789e-07
-13.76761881   4.457074892e-07
-13.75248124   4.480060287e-07
-13.73734367   4.502965908e-07
-13.7222061   4.52578904e-07
-13.70706853   4.548527408e-07
-13.69193097   4.571179269e-07
-13.6767934   4.593743533e-07
-13.66165583   4.616219897e-07
-13.64651826   4.638609016e-07
-13.63138069   4.660912688e-07
